TargetWord,Prime,Length,SubFreq,LogSubFreq,LogHAL,OrthoN,FreqGreater,BGSum,BGMean,POS,ELP NT RT,ELP NT Z,ELP NT Acc,Relation1,Relation2,FAS,BAS,CueFanOut,LSA,NT 200ms RT,NT 200ms Z,NT 200ms Acc,NT 1200ms RT,NT 1200ms Z,NT 1200ms Acc,NT 200ms RT Priming,NT 200ms Z Priming,NT 200ms Acc Priming,NT 1200ms RT Priming,NT 1200ms Z Priming,NT 1200ms Acc Priming
test,QUIZ,4,4.94,2.4,7.98,2,1,1574,524.67,NN|VB,613.86,-0.49,1,script,,0.792,0.11,5,0.1,505.348837209302,-0.249655315713401,0.976744186046512,507.944444444444,-0.184623064072162,1,18.6511627906977,0.277312959346397,-0.0232558139534884,-12.4444444444445,-0.251383741031485,0
thanks,PLEASE,6,1100.96,4.75,13.27,0,,9491,1898.2,VB|NN,573.86,-0.65,1,category,,0.291,0,19,0.53,532.368421052632,-0.200806974017393,1,467.285714285714,-0.546365125557388,1,2.59824561403514,0.0898479841535286,0,31.7619047619048,0.245934530809801,0
thaw,DEFROST,7,0.41,1.34,5.74,0,,9979,1663.17,VB,689.81,-0.13,1,synonym,,0.149,0.115,18,,534.571428571429,-0.199546202924508,1,531.08,0.0380628307574162,1,44.2770562770563,0.291858992963065,0.0303030303030303,0.548571428571336,0.0697240673161914,0.0285714285714286
then,SINCE,5,314.98,4.21,12.68,4,0,11623,2905.75,minor,646.63,-0.31,1,fpa,,0.247,,15,0.45,530.92,0.0264090763329826,1,536.851851851852,-0.0848312766632611,0.962962962962963,15.0085714285715,-0.00758498509513772,0,3.05291005291008,-0.0126636287753738,-0.0370370370370371
theory,RELATIVITY,10,0.76,1.6,8.34,0,,21772,2419.11,NN,667.62,0.02,0.81,fpa,,0.123,0.028,19,0.66,579.5,0.313819395852398,1,571.12,0.286043002913593,1,56.7307692307693,-0.120507523217414,0,20.755,-0.0197334963046134,0
there,HERE,4,4525.25,5.36,13.08,8,1,12453,4151,RB|NN,574.52,-0.58,1,antonym,,0.632,0.743,4,0.66,582.272727272727,-0.291879405836416,1,522.56,-0.265397917250094,1,-57.4848484848485,0.194303256667649,0,-26.3695238095237,0.0168613228700528,0
thief,CROOK,5,5.67,2.46,7.07,4,1,4094,1023.5,NN|VB,601.88,-0.53,1,synonym,,0.459,0.091,11,0.34,640.055555555556,0.164130500817884,0.944444444444444,514,0.0313383675022596,1,-70.1755555555555,0.226993964831073,-0.0555555555555556,24.05,0.228567129655817,0
thin,THICK,5,13.98,2.85,9.34,3,2,5643,1410.75,JJ|NN|RB,650.85,-0.35,0.96,antonym,,0.682,0.084,8,0.7,557.105263157895,0.106437974821332,1,546.37037037037,0.0883086853168695,1,-10.1423001949317,-0.134566900733235,0,17.7834757834759,-0.01317877977818,0
thing,ITEM,4,12.31,2.8,10.47,1,0,7598,2532.67,NN,542.46,-0.72,1,category,,0.27,0.021,11,0.06,541.214285714286,0.125614299454264,1,530.3125,-0.00542675956123118,1,-34.7259136212624,-0.436806961551009,0.0232558139534884,26.7259615384615,0.250550430626687,0
think,RATIONALIZE,11,0.61,1.51,6.79,1,0,27521,2752.1,VB,664,-0.29,1,supraordinate,,0.317,0,12,0.09,539.571428571429,0.154554071308145,1,525.730769230769,0.0861456197718002,1,4.8685714285715,-0.282763126252061,0,6.30494505494505,-0.0605241074876268,0
thirst,QUENCH,6,0.63,1.52,5.49,0,,7676,1535.2,VB,657.86,-0.33,1,action,fpa,0.815,0.097,5,0.34,560.263157894737,-0.163490241176425,0.947368421052632,534.694444444444,-0.0447652356190868,1,-12.8808049535604,0.340066982075834,-0.0526315789473685,67.8318713450292,0.270580854138851,0.0526315789473685
thirsty,PARCHED,7,1.14,1.77,4.56,3,3,12246,2041,VB|JJ,644.37,-0.32,0.96,synonym,,0.463,0.041,7,0.36,569.037037037037,0.0254670972965177,1,478.035714285714,-0.30567801338225,1,-70.1524216524217,-0.293539257407322,0,36.8430735930736,0.176008224397692,0
thought,PHILOSOPHY,10,8.27,2.63,9.89,0,,7718,857.56,NN,683.62,-0.3,0.96,unclassifed,,0.107,0,24,0.27,559.904761904762,0.215353184720191,0.904761904761905,484.25,-0.333101918276873,1,-1.66666666666674,-0.0859878353323208,-0.0952380952380952,19.6590909090909,0.24694143923548,0
thousand,HUNDRED,7,78.73,3.6,9.85,0,,13331,2221.83,minor|NN,628.29,-0.34,1,fpa,,0.354,,11,0.86,488.321428571429,-0.276516356880633,1,539.434782608696,-0.0935457454835538,1,112.107142857143,0.102552972744141,0.0285714285714286,-44.0181159420289,0.00218463640280608,0
thread,NEEDLE,6,11.92,2.78,8.53,0,,11358,2271.6,NN|VB,617.71,-0.37,1,fpa,,0.424,0.758,8,0.14,587.75,0.381210375769938,1,532.952380952381,-0.0145118339870205,1,-28.0071428571429,-0.353215275859358,0.0285714285714286,-24.152380952381,-0.022042744125102,0
three,TWO,3,1066.35,4.74,13.03,2,0,450,225,minor|NN,606.96,-0.6,1,fpa,,0.322,0.088,14,0.75,557.857142857143,-0.301514234510863,1,571.269230769231,-0.0688517656868429,1,-59.2321428571429,0.134009136734417,0,23.6153846153846,0.285754972631322,0
throw,TOSS,4,12.39,2.8,8.4,11,6,3782,1260.67,VB|NN,582.68,-0.68,1,synonym,,0.618,0.2,11,0.66,539.323529411765,-0.0556064825696029,1,564.073170731707,0.141622963585309,1,23.0574229691877,0.195227606320734,0.0476190476190477,-67.688555347092,-0.207311918687245,0
thumb,HITCHHIKE,9,0.94,1.69,4.09,0,,7100,887.5,VB,738,-0.13,1,script,,0.203,0.061,19,,571,0.458228695658547,1,614.857142857143,0.275613619183736,1,-0.25,-0.212223312394154,0,-114.714285714286,-0.364531127041167,0
thunder,LIGHTNING,9,14.14,2.86,9.48,0,,16773,2096.63,NN,601.22,-0.51,0.96,script,,0.354,0.818,14,0.83,534.736842105263,-0.0056497798377584,1,595.7,0.205759563920272,1,0.670565302144269,-0.0971491976790304,0,-51.1400000000001,-0.156338991752464,0.04
thursday,WEDNESDAY,9,18.27,2.97,9.51,0,,12781,1597.63,NN,611.11,-0.48,1,fpa,,0.313,,16,0.72,505.321428571429,-0.151542352568187,1,502.166666666667,-0.107662449353843,0.958333333333333,47.4880952380953,0.0551206700334232,0,-12.6666666666667,-0.00711571767352372,-0.0416666666666666
ticket,ADMISSION,9,3.55,2.26,8.7,0,,15647,1955.88,NN,637.04,-0.45,1,script,,0.245,0.048,16,0.1,551.142857142857,-0.236691272695181,1,514.5,-0.0491477453051394,1,56.7545787545788,0.367134028028361,0.0256410256410257,-18.0625,-0.124706966867313,0
tie,BOUND,5,18.43,2.97,9.45,7,3,6057,1514.25,VB|NN,567.04,-0.6,1,synonym,,0.235,0,15,0.29,555.466666666667,-0.12876853314872,1,537.611111111111,-0.123762596625974,1,1.60880503144654,-0.0782313789872359,0,-31.7539682539683,0.0881744678570021,0
tiger,LION,4,15.35,2.89,8.95,4,0,9862,3287.33,NN,571.89,-0.65,1,category,,0.362,0.308,15,0.68,540.45,-0.00970630309949753,1,467.1,-0.505807986045819,1,10.0672413793103,0.101681824726633,0,76.9,0.379806888620888,0.0769230769230769
tight,LOOSE,5,41.78,3.33,10.16,4,0,5271,1317.75,JJ|VB|NN,554.42,-0.75,0.96,antonym,,0.565,0.436,7,0.58,571.487179487179,-0.116618876360507,0.974358974358974,507.85,-0.205939747182909,1,-49.7094017094016,-0.0910410308952069,-0.0256410256410257,129.328571428571,0.675249554044315,0
tighten,LOOSEN,6,5.53,2.45,7.19,1,0,9087,1817.4,VB,591.36,-0.6,1,antonym,,0.389,,15,0.76,544.555555555556,0.013316446884872,1,562.941176470588,-0.174637040480195,1,-13.6081871345029,0.0275621458484263,0,-18.2004357298475,0.183201915641674,0.0370370370370371
tile,FLOOR,5,100.63,3.71,10.48,2,0,5622,1405.5,NN|VB,602.78,-0.44,1,script,,0.17,0.578,12,0.37,523.8,-0.34792372316649,1,529.857142857143,0.028408178854277,1,73.2666666666668,0.301478308802226,0,-20.8226600985222,-0.256707808833302,0.0689655172413793
time,DATE,4,141.53,3.86,11.82,17,1,9110,3036.67,NN|VB,550.78,-0.72,1,fpa,,0.141,0,20,0.27,508.538461538462,-0.255684767267041,1,474.307692307692,-0.385619230340325,1,-6.08391608391611,-0.09241699431795,0,25.2637362637362,0.123375339626133,0
tire,FLAT,4,26.22,3.13,10.18,11,0,6673,2224.33,JJ|NN|RB,569.77,-0.58,1,fpa,,0.15,0.117,19,0.18,494.72,-0.492796068498877,1,489,-0.480144945699906,1,32.03,0.159056513924492,0,27.3333333333334,0.72082303655169,0
tired,WARY,4,0.75,1.59,7.54,13,9,4263,1421,JJ|NN,622.2,-0.42,0.93,synonym,,0.182,0,17,0.17,520.888888888889,-0.209658814304365,1,525.142857142857,0.103882590500777,1,-42.7388888888889,-0.324036479138291,0,-55.7142857142857,-0.436227944845853,0
tissue,KLEENEX,7,1.53,1.9,5.95,0,,11118,1853,NN,720,-0.15,1,script,,0.421,0.185,12,0.06,543.461538461538,0.0408153132801212,1,552.875,-0.173415665070936,1,-20.4180602006688,-0.225413697370974,0,-47.7083333333333,-0.0572398370225668,0
title,HEADING,7,33.47,3.23,9.07,7,4,17306,2884.33,VB|NN,638.34,-0.42,1,script,,0.267,0.026,17,0.6,526.75,-0.144110954799888,1,568.923076923077,0.00947533511191628,1,12.25,0.0691885589233747,0,7.27692307692314,0.313519320472009,0.0666666666666667
toast,CINNAMON,8,2.98,2.18,7.22,0,,16189,2312.71,NN,743.6,0.09,1,supraordinate,fpa,0.218,0,12,0.26,493.409090909091,-0.400331207091836,1,498.607142857143,-0.349538596141536,1,165.821678321678,1.44899071968956,0,-33.9917582417582,-0.0783293450181076,0
toe,STUB,4,0.96,1.7,6.67,4,3,4681,1560.33,NN|VB,670.92,-0.2,0.96,fpa,,0.186,0.014,17,0.05,479.142857142857,-0.640680770475474,1,525.269230769231,-0.0988311244414012,1,22.2142857142857,0.349732879671516,0,-23.7692307692307,0.0633492072799804,0
toes,FEET,4,120.73,3.79,10.6,8,3,2795,931.67,NN,609.96,-0.53,1,category,,0.466,0.532,10,0.62,527.111111111111,-0.30220241426828,1,494.551724137931,-0.188763016619514,0.96551724137931,29.5697399527187,0.123302672151881,0,105.624746450304,0.398206448054248,-0.0344827586206896
together,WITH,4,5048.33,5.41,14.97,3,0,3968,1322.67,minor|JJ,606.32,-0.61,1,synonym,,0.24,0.02,12,0.49,593.575,0.184291271982099,1,528.666666666667,0.285730943197718,1,-48.6490740740741,-0.259504025923384,0,34.8333333333334,-0.0260059538266432,0
tomato,LETTUCE,7,3.39,2.24,6.88,0,,8257,1376.17,NN,643.62,-0.29,0.93,script,,0.292,0.056,11,0.52,562.809523809524,0.115065466183307,1,543.421052631579,-0.135984715203848,1,24.3756613756614,-0.151281166591789,0,2.06379585326954,0.417505534455328,0.0303030303030303
tongue,LICK,4,10.96,2.75,8.39,13,10,5982,1994,VB|NN,529.17,-0.76,0.96,functional property,,0.172,0.06,15,0.33,548.222222222222,0.0826610973296571,1,541.619047619048,-0.260773001062943,1,15.9444444444445,-0.187328713545311,0,-34.0252976190476,0.223573697327654,0
tonic,GIN,3,11.27,2.76,7,11,11,7473,3736.5,NN,722.04,-0.1,0.96,category,,0.295,0.304,11,0.14,515.888888888889,0.055023204025775,0.944444444444444,541.571428571429,0.0568250749658688,1,56.9206349206349,0.194258224021445,-0.00793650793650791,-72,-0.355639953581162,0
tool,PLIERS,6,1.16,1.78,6.59,0,,12409,2481.8,NN,702,-0.13,0.88,,,0.473,0,16,0.51,569.666666666667,0.200025496360544,1,484.12,-0.474358012139753,1,-37.3205128205128,-0.382068749617061,0,75.4184615384615,0.324916744798493,0
toothbrush,TOOTHPASTE,10,3.14,2.21,6.57,0,,15042,1671.33,NN,688,-0.14,1,functional property,,0.296,0.493,13,0.55,634.09375,0.70872513714836,1,564.666666666667,0.159729037082325,0.962962962962963,-68.3042763157895,-0.0385834147430261,0,49.4833333333333,0.295776518670666,-0.0370370370370371
toothpaste,TUBE,4,16.43,2.92,9.59,4,0,1974,658,NN,605.81,-0.49,0.96,fpa,,0.136,0,25,0.27,520.153846153846,0.160630973935918,1,580.961538461538,0.260890339236553,1,102.596153846154,0.229777570675602,0.025,-44.3144796380091,-0.0568014580020639,0
top,SURFACE,7,18.24,2.97,10.15,0,,5872,978.67,NN|VB,617.46,-0.5,1,synonym,,0.302,0,11,0.23,550.829268292683,-0.07210183825429,1,530.45,-0.362972357944461,0.95,-32.8818998716304,-0.280615130608455,0,-62.2372340425532,-0.275789454778179,-0.05
tornado,CYCLONE,7,0.47,1.4,7.97,0,,9186,1531,NN,716.64,-0.11,1,synonym,,0.313,0.014,11,0.45,582.41935483871,0.316292283770115,1,554.846153846154,0.0833926725704389,1,-1.57844574780052,-0.0942866746170784,0.0227272727272727,-54.6461538461538,-0.183106614978588,0
touch,PAT,3,18.29,2.97,9.74,22,6,5279,2639.5,VB|NN|JJ|RB,596.37,-0.49,1,supraordinate,,0.149,0,19,0.14,492.857142857143,-0.585724114380177,1,535.6,-0.177251588461204,1,33.9957983193278,0.425522201097317,0,-32.3096774193548,-0.117262868870277,0.032258064516129
towel,WASHCLOTH,9,0.37,1.3,5.29,0,,7700,962.5,NN,619.78,-0.4,1,category,,0.301,0.088,14,0.12,554.114285714286,0.1460144622276,0.971428571428571,483.105263157895,-0.329192359120973,1,9.77857142857135,-0.214751884169618,-0.0285714285714286,-4.03026315789475,0.0833197673699018,0.025
town,VILLAGE,7,33.57,3.23,9.49,1,0,7840,1306.67,NN,681.54,-0.2,0.93,synonym,,0.293,0.051,15,0.37,480.842105263158,-0.498163054354761,1,471.846153846154,-0.423109685378246,1,99.4171539961013,0.260923485731417,0.0370370370370371,46.0797720797721,0.318163985583883,0
toy,PLAYTHING,9,0.49,1.42,4.72,0,,16489,2061.13,NN,723.93,-0.11,1,synonym,,0.664,0.028,11,0.14,515.448275862069,-0.226415578353588,1,430.961538461538,-0.645175652056798,1,33.071724137931,-0.0980862362475423,0,43.8509615384615,0.200511382905917,0
trade,SWAP,4,3.63,2.27,9.54,9,0,1733,577.67,NN|VB,638.42,-0.34,0.93,synonym,,0.342,0.061,8,0.05,503.6,-0.505840935292274,1,465.652173913044,-0.538007506457157,0.956521739130435,-0.0848484848485214,0.304729074694378,0,37.4018801410106,0.211191414776871,-0.0434782608695652
trailer,TRACTOR,7,3.73,2.28,7.38,1,0,11521,1920.17,NN,644.22,-0.44,1,category,,0.326,0.034,10,0.33,497.086956521739,-0.41583626745732,1,522.08,-0.17669298051174,1,63.8200202224469,0.323460093615329,0,65.2836363636363,0.489814278105691,0
train,STATION,7,79.08,3.61,10.55,0,,21514,3585.67,NN|VB,751,0.04,0.96,bpa,,0.319,0.083,10,0.64,592.892857142857,0.252358606867806,1,519.6,-0.233303014225254,1,-44.315934065934,-0.230993181545689,0.0384615384615384,-15.7428571428572,-0.0878270676600801,0
trait,CHARACTERISTIC,14,1.18,1.79,8.35,0,,38164,2935.69,NN|JJ,739.38,0.01,1,synonym,,0.176,0.296,18,0.38,,,,,,,,,,,,
trash,GARBAGE,7,26.1,3.12,9.44,0,,6613,1102.17,NN,620.89,-0.31,1,synonym,,0.456,0.526,14,0.86,502,-0.483111695669512,1,621.45,0.426411602549712,0.95,4.37777777777779,0.180712845087072,0,-143.021428571429,-0.726035032385813,-0.05
treat,TRICK,5,47.27,3.38,9.66,6,1,7796,1949,NN|VB,584.37,-0.59,1,fpa,,0.331,0.108,15,0.17,500.861111111111,-0.211953778065286,1,503.217391304348,-0.240638227874072,1,25.71783625731,-0.0506857102051592,0.0526315789473685,-39.3423913043478,-0.0787862331084541,0.0416666666666666
tree,PARK,4,72.12,3.57,10.75,11,3,4333,1444.33,NN|VB,558.57,-0.68,1,script,,0.115,0,21,0.22,496.113636363636,-0.393961642917195,1,493.153846153846,-0.386852138736512,1,7.55303030303031,-0.10837904254096,0,-13.4316239316239,-0.124743144095686,0
trees,LANDSCAPE,9,2.49,2.11,8.1,0,,12895,1611.88,NN,580.62,-0.64,1,script,,0.199,0,20,0.35,499.1,-0.525864020704711,1,527.038461538462,-0.08299336408952,1,118.555172413793,0.610232581465275,0.0689655172413793,97.6153846153846,0.309152926250089,0.0384615384615384
trick,MAGIC,5,52.69,3.43,10.78,1,0,5334,1333.5,NN|VB,645.73,-0.46,1,fpa,,0.109,0.09,23,0.52,508.25,-0.430828223010255,1,495.363636363636,-0.268314386366203,1,71.9038461538462,0.539555688317073,0,59.8158508158508,0.250053962569257,0
trip,JOURNEY,7,19.94,3.01,8.81,1,0,6157,1026.17,NN|VB,606.57,-0.55,1,synonym,,0.459,0.014,12,0.6,462.692307692308,-0.587648883771554,1,568.333333333333,-0.0840253816257003,1,109.004662004662,0.609757928627196,0,-7.95098039215691,-0.210981918522699,0
trophy,AWARD,5,12.88,2.82,9.66,1,1,4483,1120.75,NN|VB,590.88,-0.56,1,category,,0.117,0.182,24,0.21,534.357142857143,0.0310912268176636,1,494.157894736842,-0.249600101228139,1,-5.41269841269843,-0.11461933997058,0,46.1052631578948,0.138695525101448,0
trouble,MISCHIEF,8,2.1,2.03,6.72,0,,9311,1330.14,NN,615.42,-0.48,0.96,synonym,,0.303,0,21,0.35,548.266666666667,-0.116333258249008,1,527.731707317073,-0.114683877280167,1,-22.2666666666667,-0.250862843233338,0,-23.9817073170732,-0.0190200434411558,0
true,FALSE,5,21.14,3.03,0,0,,5938,1484.5,JJ,648,-0.3,0.96,antonym,,0.703,0.531,4,0.58,481.642857142857,-0.418665660894249,1,473.947368421053,-0.561712474804178,0.947368421052632,-31.9663865546219,-0.311691202407332,0,14.1114551083591,0.049437959017818,0.00619195046439625
truth,HONEST,6,72.33,3.57,10,0,,16129,3225.8,JJ|minor,586.68,-0.5,1,supraordinate,,0.182,0.247,18,0.52,435.125,-0.675986947728102,1,472.090909090909,-0.500765419561443,1,114.726851851852,0.569661380829168,0,0.755244755244803,-0.0158277125196271,0.0384615384615384
try,EFFORT,6,19.35,2.99,10.54,0,,5197,1039.4,NN,606.86,-0.53,1,synonym,,0.462,0.062,18,0.37,446.875,-0.702403619834701,1,467.090909090909,-0.354291414453385,1,81.573275862069,0.403964486758673,0,-19.0909090909091,-0.31373476834193,0
tuesday,MONDAY,6,33.29,3.23,9.93,0,,8289,1657.8,NN,621.42,-0.45,1,category,,0.353,0.088,17,0.78,558.384615384615,-0.257022061720523,1,486.066666666667,-0.330215068358177,1,29.2939560439561,0.77704401191554,0,80.0404761904762,0.477714757509881,0
tumble,GYMNASTICS,10,1.53,1.9,6.45,0,,13952,1550.22,NN,731.04,-0.03,0.88,script,,0.106,0.028,21,0.09,568.058823529412,0.199329810669732,1,544.863636363636,-0.0594430994190916,1,7.15546218487395,-0.153344521524808,0.0357142857142857,-36.7354312354312,-0.072083180889773,0
tupperware,CONTAINER,9,4.29,2.34,8.59,1,1,28225,3528.13,NN,703.17,-0.07,1,supraordinate,,0.168,0.033,20,0.05,590.148148148148,0.616925425795597,0.962962962962963,759.296296296296,1.10286060256482,1,-9.50298685782559,-0.0870715820827901,-0.00477897252090809,-81.4629629629629,-0.258958770708446,0
turn,TWIST,5,12.61,2.81,9.15,0,,6904,1726,NN|VB,606.61,-0.56,1,fpa,,0.275,0.05,17,0.35,473.428571428571,-0.53204918758229,1,488.090909090909,-0.217505662134277,1,45.4285714285714,0.175601130950122,0,23.8706293706294,0.0590206830364488,0
turtle,TORTOISE,8,1.12,1.76,7.81,0,,11629,1661.29,NN,798.88,0.31,0.89,category,,0.493,0.055,7,0.26,553.6,-0.153556932959052,0.975,481.111111111111,-0.272146658003273,1,-28.8222222222222,-0.144297049283441,0.0305555555555556,35.4152046783626,0.355240527567886,0
twelve,DOZEN,5,24.14,3.09,9.36,1,0,4941,1235.25,NN,566.11,-0.71,1,synonym,,0.484,0.048,4,0.55,536.785714285714,-0.197132921603072,1,473.037037037037,-0.393268804237697,0.962962962962963,-8.58571428571429,0.194282107054517,0,39.3201058201059,0.12783612769621,-0.0370370370370371
two,PAIR,4,37.25,3.28,10.05,6,4,2826,942,NN|VB|JJ,543.93,-0.72,1,synonym,,0.456,0.034,9,0.47,561.882352941176,-0.463618592984701,1,528.571428571429,-0.0861529012224324,1,38.8676470588235,0.460334187051966,0,-79.9964285714286,-0.622740567645836,0
ugly,WART,4,1.24,1.81,5.41,19,18,4632,1544,NN,583.79,-0.67,1,perceptual property,,0.174,0,22,0.17,537.428571428571,-0.159888567867036,1,553.424242424242,-0.0336394473077105,1,-53.9285714285714,-0.312355590181737,0,4.67099567099569,-0.289285726096545,0
uncle,AUNT,4,55.2,3.45,7.95,4,1,5342,1780.67,NN,669.5,-0.27,1,category,,0.746,0.706,3,0.82,520.857142857143,-0.238812457874694,1,518.1,-0.245951723452987,1,-15.8883928571429,-0.0332405759368284,0,-16.074358974359,0.022030201094945,0
unclear,FOGGY,5,1.29,1.83,6.38,3,1,1470,367.5,JJ,595.48,-0.43,1,synonym,,0.122,0,22,0,584.307692307692,0.371403807335154,1,569.540540540541,0.459355669954741,1,-83.7005494505494,-0.54047593450643,0,-40.4535840188014,-0.274777874587907,0
uncommon,COMMON,6,44.61,3.36,11.48,0,,9642,1928.4,JJ|NN,622.08,-0.52,1,antonym,,0.096,0.213,23,0.4,532.441176470588,-0.0489526839105623,1,553.409090909091,0.157815693987787,1,142.558823529412,0.790214211339495,0,28.7575757575758,0.220423497713004,0
under,BENEATH,7,11.63,2.77,8.66,0,,14268,2378,minor,645.17,-0.41,1,synonym,,0.481,0.074,11,0.44,483.105263157895,-0.378762221482917,1,515.444444444444,-0.259884669610704,1,8.57215619694398,0.226080922935032,0,-36.3968253968254,-0.220589399493115,0
understand,REALIZE,7,79.06,3.61,10.46,0,,13269,2211.5,VB,649.15,-0.41,1,category,,0.158,0,17,0.6,540.518518518518,0.00368553216036358,1,465.5,-0.489869360994463,1,35.8148148148149,0.200759953887511,0,85.3214285714286,0.615600655767261,0
unemployment,JOBLESS,7,0.33,1.26,5.68,0,,11159,1859.83,JJ,616.61,-0.5,1,synonym,,0.281,0.1,14,0.31,564.411764705882,0.450942730441387,0.852941176470588,576.925925925926,0.233062894530599,0.888888888888889,52.472850678733,0.667081559886595,-0.0316742081447964,50.8359788359788,0.393394227065942,-0.0634920634920635
unfair,UNJUST,6,1.16,1.78,7.49,0,,7119,1423.8,JJ|NN,586.22,-0.63,1,synonym,,0.24,0.067,14,0.38,528.93023255814,-0.050437282994802,0.906976744186046,626.735294117647,0.31929785609929,1,35.4543828264758,-0.207036601026463,-0.0930232558139535,-92.4495798319327,-0.287563325172967,0
unknown,KNOWN,5,123.53,3.8,11.35,1,0,1755,438.75,VB|NN,622.93,-0.49,1,antonym,,0.438,0.174,15,0.54,517.47619047619,-0.213198666856083,1,554.875,-0.097129228321689,1,-6.11255411255411,-0.277638781078846,0,-48.8365384615385,0.0661953320906093,0
unusual,USUAL,5,37.24,3.28,10.27,0,,5827,1456.75,JJ|NN,794.43,0.11,0.96,antonym,,0.171,0.127,14,0.38,540.78125,-0.0497449464662485,0.96875,566.5,0.110616796941887,0.95,26.1134868421053,0.317898310376654,-0.03125,-51.7222222222222,-0.146133260692623,-0.05
up,GROWN,5,25,3.11,9.27,8,1,3742,935.5,VB|JJ,641.16,-0.31,0.93,fpa,,0.135,0,16,0.35,493.545454545455,-0.542080840349969,1,543.086956521739,0.0993665255040257,1,22.525974025974,-0.0920919166145651,0,-6.37267080745346,-0.353909224133739,0
upstairs,DOWNSTAIRS,10,38.92,3.3,7.44,0,,11934,1326,NN|RB|JJ,605.89,-0.51,1,synonym,,0.591,0.653,13,0.9,530.55,-0.369389883096936,1,477.057142857143,-0.333729485597957,1,78.1166666666667,0.977266942120356,0.0256410256410257,4.88571428571424,0.156743044237708,0.0285714285714286
usa,COUNTRY,7,161.84,3.92,11.58,0,,11344,1890.67,NN,630.24,-0.46,1,supraordinate,,0.182,0.194,19,0.27,473.357142857143,-0.501431070001857,0.857142857142857,732.428571428571,1.46195307297546,0.714285714285714,223.968438538206,2.05444516811043,0.136212624584718,224.380952380952,1.26095975168925,0.0952380952380952
vacation,TRIP,4,82.39,3.62,10.25,6,0,5088,1696,NN|VB,603.79,-0.51,1,synonym,,0.297,0.419,10,0.52,574.47619047619,0.125488225687459,1,565.52380952381,0.0828183295634476,0.952380952380952,-13.6261904761905,0.0938045229729559,0,-29.0488095238095,-0.0321316323015638,-0.0476190476190477
valuable,PRECIOUS,8,23.35,3.08,8.77,1,1,13825,1975,JJ,679.39,-0.17,1,unclassifed,,0.136,0.045,23,0.41,565.102564102564,0.140010913774117,0.974358974358974,541.842105263158,0.219268835866791,1,3.97435897435901,-0.054831291311042,-0.0256410256410257,-14.3563909774437,0.0116299202739603,0
